form	token_urn	expanded_form	presentation_form
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:42.1.text.token.6	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:48.1.text.token.6	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:51.1.text.token.6	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:65.1.text.token.7	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:151.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:152.1.text.token.5	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:195.2.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:260.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:266.1.text.token.8	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:333.2.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:387.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:396.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:403.1.text.token.5	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:417.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:537.2.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:565.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:590.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:597.1.text.token.7	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:644.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:648.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:649.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:650.1.text.token.5	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:651.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:792.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:857.1.text.token.6	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:881.2.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:883.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:919.1.text.token.4	γε	γε
