form	token_urn	expanded_form	presentation_form
εἰσπεσοῦσ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:99.1.text.token.3		εἰσπεσοῦσ’
εἰσπεσοῦσ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:983.1.text.token.4		εἰσπεσοῦσ’
εἴθ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:293.1.text.token.2	εἴτε	εἴτε
εἴθ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:862.1.text.token.3	εἴτε	εἴτε
εἴπ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:192.1.text.token.1		εἴπ’
εἴργουσ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:816.1.text.token.2		εἴργουσ’
εἴσιθ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:876.1.text.token.2		εἴσιθ’
εἴσφερ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:177.1.text.token.5		εἴσφερ’
εἴτ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:961.1.text.token.5		εἴτ’
εἴτ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:962.1.text.token.1		εἴτ’
εἵνεκ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:251.1.text.token.5		εἵνεκ’
εἵνεκ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:408.1.text.token.5		εἵνεκ’
εἶθ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:756.1.text.token.4	εἶτε	εἶτε
εἶμ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:89.1.text.token.2	εἶμι	εἶμι
εἶτ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:218.1.text.token.5	εἶτε	εἶτε
εἶτ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:666.1.text.token.4	εἶτε	εἶτε
εἶτ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:669.1.text.token.6	εἶτε	εἶτε
εὐνάτορ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1041.1.text.token.3		εὐνάτορ’
εὐτυχεῖτ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:449.1.text.token.4		εὐτυχεῖτ’
θανόντ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:9.1.text.token.1		θανόντ’
θεῖ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:439.1.text.token.5		θεῖ’
θνῄσκετ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:517.1.text.token.1		θνῄσκετ’
θυγατέρ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:350.1.text.token.4		θυγατέρ’
θυγατέρ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:623.1.text.token.4		θυγατέρ’
θυγατέρ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:625.1.text.token.3		θυγατέρ’
θ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:9.1.text.token.5	τε	τε
