form	token_urn	expanded_form	presentation_form
κάκιστ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:756.1.text.token4	κάκιστε	κάκιστε
κάκιστ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:778.1.text.token6	κάκιστε	κάκιστε
κάκιστ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:924.2.text.token2	κάκιστε	κάκιστε
κέκραχθ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:335.1.text.token4		κέκραχθ’
κώρι’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:731.1.text.token4		κώρι’
κᾆθ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:526.1.text.token1	κᾆτι	κᾆτι
κᾆθ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1162.1.text.token7	κᾆτι	κᾆτι
κᾆτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:29.1.text.token4	κᾆτι	κᾆτι
κᾆτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:84.1.text.token4	κᾆτι	κᾆτι
κᾆτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:687.1.text.token1	κᾆτι	κᾆτι
κᾆτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:689.1.text.token7	κᾆτι	κᾆτι
κᾆτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1197.1.text.token1	κᾆτι	κᾆτι
κ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:798.1.text.token5		κ’
κ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1103.1.text.token6		κ’
λαβόντ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:274.1.text.token2		λαβόντ’
λανθάνουσ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:374.1.text.token2		λανθάνουσ’
λέγ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:338.1.text.token4	λέγε	λέγε
λέξοντ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:99.1.text.token1		λέξοντ’
ματέρ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:783.1.text.token5		ματέρ’
μεθ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:277.1.text.token2	μετά	μετά
μετ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:661.1.text.token4	μετά	μετά
μηδέν’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:609.1.text.token3	μηδένα	μηδένα
μηδ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1079.1.text.token6	μηδέ	μηδέ
μἀλλα’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:293.1.text.token8		μἀλλα’
μέτειμ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:728.1.text.token1		μέτειμ’
μήθ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:635.1.text.token1	μήτε	μήτε
μήτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:533.1.text.token6	μήτε	μήτε
μήτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:534.1.text.token1	μήτε	μήτε
μήτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:534.1.text.token4	μήτε	μήτε
μήτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:635.1.text.token5	μήτε	μήτε
μήτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:726.1.text.token1	μήτε	μήτε
μ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:189.3.text.token3	με	με
μ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:262.1.text.token6	με	με
μ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:379.1.text.token3	με	με
μ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:384.1.text.token2	με	με
μ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:436.1.text.token2	με	με
μ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:442.1.text.token5	με	με
μ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:470.1.text.token2	με	με
μ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:592.1.text.token2	με	με
μ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:691.1.text.token3	με	με
μ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:817.1.text.token2	με	με
μ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1025.1.text.token7	με	με
μ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1196.1.text.token3	με	με
μ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1222.1.text.token2	με	με
ν’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:343.1.text.token4		ν’
ν’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:729.1.text.token2		ν’
ξυλλάμβαν’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:926.2.text.token1		ξυλλάμβαν’
ξυνήκαθ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:101.1.text.token1		ξυνήκαθ’
οἴκαδ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:977.1.text.token4	οἴκαδε	οἴκαδε
οἴκαδ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1165.1.text.token3	οἴκαδε	οἴκαδε
οἴμ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:590.1.text.token1		οἴμ’
οἴμ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1117.1.text.token1		οἴμ’
οἶδ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:207.1.text.token3	οἶδα	οἶδα
οἶδ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:309.1.text.token1	οἶδα	οἶδα
οἶδ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:430.1.text.token1	οἶδα	οἶδα
