form	token_urn	expanded_form	presentation_form
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:870.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:899.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:903.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:905.1.text.token.8	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:915.1.text.token.7	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:916.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:920.1.text.token.9	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:927.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:936.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:989.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1007.1.text.token.11	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1029.1.text.token.3	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1033.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1052.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1055.1.text.token.7	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1076.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1087.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1102.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1131.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1151.1.text.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1165.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1169.1.text.token.9	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1171.1.text.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1172.1.text.token.3	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1204.1.text.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1301.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1329.1.text.token.8	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1339.1.text.token.9	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1346.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1351b.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1353.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1361.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1388.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1413.1.text.token.7	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1425.1.text.token.8	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1429.1.text.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1432.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1434.1.text.token.8	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1439.1.text.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1444.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1447.1.text.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1453.1.text.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1456.2.text.token.3	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1461.1.text.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1471.1.text.token.8	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1475.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1496.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1503.1.text.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1507.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1520.1.text.token.2	δέ	δέ
δαιμόνιʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:175.1.text.token.3		δαιμόνιʼ
